country,seasonality,year_month,unemployment,unemployment_rate,date,year,month
be,sa,2009.01,358000,7.5,1/1/2009,2009,1
be,sa,2009.02,366000,7.7,2/1/2009,2009,2
be,sa,2009.03,370000,7.7,3/1/2009,2009,3
be,sa,2009.04,368000,7.7,4/1/2009,2009,4
be,sa,2009.05,368000,7.7,5/1/2009,2009,5
be,sa,2009.06,374000,7.8,6/1/2009,2009,6
be,sa,2009.07,382000,8,7/1/2009,2009,7
be,sa,2009.08,388000,8.1,8/1/2009,2009,8
be,sa,2009.09,388000,8.1,9/1/2009,2009,9
be,sa,2009.11,391000,8.1,11/1/2009,2009,11
be,sa,2009.12,399000,8.2,12/1/2009,2009,12
be,sa,2010.01,404000,8.3,1/1/2010,2010,1
be,sa,2010.02,407000,8.4,2/1/2010,2010,2
be,sa,2010.03,409000,8.4,3/1/2010,2010,3
be,sa,2010.04,410000,8.4,4/1/2010,2010,4
be,sa,2010.05,411000,8.4,5/1/2010,2010,5
be,sa,2010.06,412000,8.4,6/1/2010,2010,6
be,sa,2010.07,415000,8.5,7/1/2010,2010,7
be,sa,2010.08,412000,8.4,8/1/2010,2010,8
be,sa,2010.09,407000,8.3,9/1/2010,2010,9
be,sa,2010.11,400000,8.2,11/1/2010,2010,11
be,sa,2010.12,396000,8.1,12/1/2010,2010,12
bg,sa,1995.01,376000,,1/1/1995,1995,1
bg,sa,1995.02,367000,,2/1/1995,1995,2
bg,sa,1995.03,358000,,3/1/1995,1995,3
bg,sa,1995.04,349000,,4/1/1995,1995,4
bg,sa,1995.05,342000,,5/1/1995,1995,5
bg,sa,1995.06,338000,,6/1/1995,1995,6
bg,sa,1995.07,337000,,7/1/1995,1995,7
bg,sa,1995.08,335000,,8/1/1995,1995,8
bg,sa,1995.09,332000,,9/1/1995,1995,9
bg,sa,1995.11,325000,,11/1/1995,1995,11
bg,sa,1995.12,324000,,12/1/1995,1995,12
bg,sa,1996.01,325000,,1/1/1996,1996,1
bg,sa,1996.02,323000,,2/1/1996,1996,2
bg,sa,1996.03,320000,,3/1/1996,1996,3
bg,sa,1996.04,317000,,4/1/1996,1996,4
bg,sa,1996.05,314000,,5/1/1996,1996,5
bg,sa,1996.06,313000,,6/1/1996,1996,6
bg,sa,1996.07,319000,,7/1/1996,1996,7
bg,sa,1996.08,325000,,8/1/1996,1996,8
bg,sa,1996.09,331000,,9/1/1996,1996,9
bg,sa,1996.11,357000,,11/1/1996,1996,11
bg,sa,1996.12,367000,,12/1/1996,1996,12
bg,sa,1997.01,375000,,1/1/1997,1997,1
bg,sa,1997.02,383000,,2/1/1997,1997,2
bg,sa,1997.03,399000,,3/1/1997,1997,3
bg,sa,1997.04,422000,,4/1/1997,1997,4
bg,sa,1997.05,438000,,5/1/1997,1997,5
bg,sa,1997.06,441000,,6/1/1997,1997,6
bg,sa,1997.07,440000,,7/1/1997,1997,7
bg,sa,1997.08,438000,,8/1/1997,1997,8
bg,sa,1997.09,433000,,9/1/1997,1997,9
bg,sa,1997.11,412000,,11/1/1997,1997,11
bg,sa,1997.12,404000,,12/1/1997,1997,12
bg,sa,1998.01,401000,,1/1/1998,1998,1
bg,sa,1998.02,400000,,2/1/1998,1998,2
bg,sa,1998.03,391000,,3/1/1998,1998,3
bg,sa,1998.04,373000,,4/1/1998,1998,4
bg,sa,1998.05,361000,,5/1/1998,1998,5
bg,sa,1998.06,353000,,6/1/1998,1998,6
bg,sa,1998.07,346000,,7/1/1998,1998,7
bg,sa,1998.08,340000,,8/1/1998,1998,8
bg,sa,1998.09,338000,,9/1/1998,1998,9
bg,sa,1998.11,347000,,11/1/1998,1998,11
bg,sa,1998.12,354000,,12/1/1998,1998,12
bg,sa,1999.01,357000,,1/1/1999,1999,1
bg,sa,1999.02,361000,,2/1/1999,1999,2
bg,sa,1999.03,364000,,3/1/1999,1999,3
bg,sa,1999.04,368000,,4/1/1999,1999,4
bg,sa,1999.05,376000,,5/1/1999,1999,5
bg,sa,1999.06,385000,,6/1/1999,1999,6
bg,sa,1999.07,396000,,7/1/1999,1999,7
bg,sa,1999.08,412000,,8/1/1999,1999,8
bg,sa,1999.09,432000,,9/1/1999,1999,9
bg,sa,1999.11,460000,,11/1/1999,1999,11
bg,sa,1999.12,469000,,12/1/1999,1999,12
bg,sa,2000.01,479000,14.3,1/1/2000,2000,1
bg,sa,2000.02,496000,14.7,2/1/2000,2000,2
bg,sa,2000.03,517000,15.2,3/1/2000,2000,3
bg,sa,2000.04,534000,15.7,4/1/2000,2000,4
bg,sa,2000.05,546000,16,5/1/2000,2000,5
bg,sa,2000.06,559000,16.3,6/1/2000,2000,6
bg,sa,2000.07,576000,16.8,7/1/2000,2000,7
bg,sa,2000.08,591000,17.2,8/1/2000,2000,8
bg,sa,2000.09,600000,17.5,9/1/2000,2000,9
bg,sa,2000.11,614000,17.9,11/1/2000,2000,11
bg,sa,2000.12,621000,18.1,12/1/2000,2000,12
bg,sa,2001.01,632000,18.5,1/1/2001,2001,1
bg,sa,2001.02,644000,18.8,2/1/2001,2001,2
bg,sa,2001.03,657000,19.2,3/1/2001,2001,3
bg,sa,2001.04,673000,19.6,4/1/2001,2001,4
bg,sa,2001.05,681000,19.8,5/1/2001,2001,5
bg,sa,2001.06,678000,19.8,6/1/2001,2001,6
bg,sa,2001.07,673000,19.7,7/1/2001,2001,7
bg,sa,2001.08,665000,19.6,8/1/2001,2001,8
bg,sa,2001.09,656000,19.4,9/1/2001,2001,9
bg,sa,2001.11,652000,19.4,11/1/2001,2001,11
bg,sa,2001.12,653000,19.4,12/1/2001,2001,12
bg,sa,2002.01,653000,19.3,1/1/2002,2002,1
bg,sa,2002.02,649000,19.2,2/1/2002,2002,2
bg,sa,2002.03,639000,18.9,3/1/2002,2002,3
bg,sa,2002.04,632000,18.7,4/1/2002,2002,4
bg,sa,2002.05,625000,18.5,5/1/2002,2002,5
bg,sa,2002.06,616000,18.4,6/1/2002,2002,6
bg,sa,2002.07,614000,18.4,7/1/2002,2002,7
bg,sa,2002.08,610000,18.3,8/1/2002,2002,8
bg,sa,2002.09,603000,18.1,9/1/2002,2002,9
bg,sa,2002.11,553000,16.7,11/1/2002,2002,11
bg,sa,2002.12,517000,15.8,12/1/2002,2002,12
bg,sa,2003.01,514000,15.6,1/1/2003,2003,1
bg,sa,2003.02,484000,14.8,2/1/2003,2003,2
bg,sa,2003.03,474000,14.5,3/1/2003,2003,3
bg,sa,2003.04,465000,14.3,4/1/2003,2003,4
bg,sa,2003.05,463000,14.2,5/1/2003,2003,5
bg,sa,2003.06,458000,13.9,6/1/2003,2003,6
bg,sa,2003.07,446000,13.6,7/1/2003,2003,7
bg,sa,2003.08,436000,13.3,8/1/2003,2003,8
bg,sa,2003.09,424000,12.9,9/1/2003,2003,9
bg,sa,2003.11,409000,12.5,11/1/2003,2003,11
bg,sa,2003.12,410000,12.5,12/1/2003,2003,12
bg,sa,2004.01,418000,12.7,1/1/2004,2004,1
bg,sa,2004.02,419000,12.7,2/1/2004,2004,2
bg,sa,2004.03,419000,12.7,3/1/2004,2004,3
bg,sa,2004.04,417000,12.6,4/1/2004,2004,4
bg,sa,2004.05,411000,12.4,5/1/2004,2004,5
bg,sa,2004.06,401000,12.1,6/1/2004,2004,6
bg,sa,2004.07,385000,11.6,7/1/2004,2004,7
bg,sa,2004.08,379000,11.4,8/1/2004,2004,8
bg,sa,2004.09,382000,11.5,9/1/2004,2004,9
bg,sa,2004.11,392000,11.8,11/1/2004,2004,11
bg,sa,2004.12,382000,11.5,12/1/2004,2004,12
bg,sa,2005.01,363000,11,1/1/2005,2005,1
bg,sa,2005.02,351000,10.7,2/1/2005,2005,2
bg,sa,2005.03,345000,10.5,3/1/2005,2005,3
bg,sa,2005.04,342000,10.4,4/1/2005,2005,4
bg,sa,2005.05,336000,10.2,5/1/2005,2005,5
bg,sa,2005.06,329000,10,6/1/2005,2005,6
bg,sa,2005.07,320000,9.6,7/1/2005,2005,7
bg,sa,2005.08,319000,9.6,8/1/2005,2005,8
bg,sa,2005.09,323000,9.7,9/1/2005,2005,9
bg,sa,2005.11,329000,9.9,11/1/2005,2005,11
bg,sa,2005.12,324000,9.7,12/1/2005,2005,12
bg,sa,2006.01,313000,9.4,1/1/2006,2006,1
bg,sa,2006.02,304000,9.1,2/1/2006,2006,2
bg,sa,2006.03,301000,9,3/1/2006,2006,3
bg,sa,2006.04,306000,9,4/1/2006,2006,4
bg,sa,2006.05,311000,9.1,5/1/2006,2006,5
bg,sa,2006.06,317000,9.2,6/1/2006,2006,6
bg,sa,2006.07,321000,9.3,7/1/2006,2006,7
bg,sa,2006.08,319000,9.3,8/1/2006,2006,8
bg,sa,2006.09,310000,9,9/1/2006,2006,9
bg,sa,2006.11,292000,8.4,11/1/2006,2006,11
bg,sa,2006.12,286000,8.2,12/1/2006,2006,12
bg,sa,2007.01,274000,7.9,1/1/2007,2007,1
bg,sa,2007.02,262000,7.5,2/1/2007,2007,2
bg,sa,2007.03,250000,7.2,3/1/2007,2007,3
bg,sa,2007.04,241000,7,4/1/2007,2007,4
bg,sa,2007.05,239000,6.9,5/1/2007,2007,5
bg,sa,2007.06,239000,6.9,6/1/2007,2007,6
bg,sa,2007.07,242000,7,7/1/2007,2007,7
bg,sa,2007.08,241000,6.9,8/1/2007,2007,8
bg,sa,2007.09,235000,6.7,9/1/2007,2007,9
bg,sa,2007.11,217000,6.2,11/1/2007,2007,11
bg,sa,2007.12,218000,6.2,12/1/2007,2007,12
bg,sa,2008.01,220000,6.2,1/1/2008,2008,1
bg,sa,2008.02,218000,6.1,2/1/2008,2008,2
bg,sa,2008.03,213000,6,3/1/2008,2008,3
bg,sa,2008.04,211000,5.9,4/1/2008,2008,4
bg,sa,2008.05,208000,5.9,5/1/2008,2008,5
bg,sa,2008.06,203000,5.7,6/1/2008,2008,6
bg,sa,2008.07,196000,5.5,7/1/2008,2008,7
bg,sa,2008.08,189000,5.3,8/1/2008,2008,8
bg,sa,2008.09,185000,5.2,9/1/2008,2008,9
bg,sa,2008.11,179000,5.1,11/1/2008,2008,11
bg,sa,2008.12,192000,5.4,12/1/2008,2008,12
bg,sa,2009.01,200000,5.6,1/1/2009,2009,1
bg,sa,2009.02,209000,5.9,2/1/2009,2009,2
bg,sa,2009.03,218000,6.2,3/1/2009,2009,3
bg,sa,2009.04,219000,6.2,4/1/2009,2009,4
bg,sa,2009.05,221000,6.3,5/1/2009,2009,5
bg,sa,2009.06,226000,6.5,6/1/2009,2009,6
bg,sa,2009.07,233000,6.7,7/1/2009,2009,7
bg,sa,2009.08,242000,7,8/1/2009,2009,8
bg,sa,2009.09,254000,7.4,9/1/2009,2009,9
bg,sa,2009.11,283000,8.2,11/1/2009,2009,11
bg,sa,2009.12,296000,8.6,12/1/2009,2009,12
bg,sa,2010.01,307000,9,1/1/2010,2010,1
bg,sa,2010.02,321000,9.4,2/1/2010,2010,2
bg,sa,2010.03,330000,9.7,3/1/2010,2010,3
bg,sa,2010.04,337000,9.9,4/1/2010,2010,4
bg,sa,2010.05,339000,10,5/1/2010,2010,5
bg,sa,2010.06,340000,10,6/1/2010,2010,6
bg,sa,2010.07,340000,10,7/1/2010,2010,7
bg,sa,2010.08,339000,10,8/1/2010,2010,8
bg,sa,2010.09,340000,10.1,9/1/2010,2010,9
bg,sa,2010.11,338000,10.1,11/1/2010,2010,11
bg,sa,2010.12,336000,10.1,12/1/2010,2010,12
cy,sa,2000.01,15000,5,1/1/2000,2000,1
cy,sa,2000.02,16000,5.1,2/1/2000,2000,2
cy,sa,2000.03,16000,5.2,3/1/2000,2000,3
cy,sa,2000.04,16000,5.2,4/1/2000,2000,4
cy,sa,2000.05,16000,5.1,5/1/2000,2000,5
cy,sa,2000.06,15000,4.9,6/1/2000,2000,6
cy,sa,2000.07,15000,4.8,7/1/2000,2000,7
cy,sa,2000.08,15000,4.8,8/1/2000,2000,8
cy,sa,2000.09,15000,4.7,9/1/2000,2000,9
cy,sa,2000.11,14000,4.4,11/1/2000,2000,11
cy,sa,2000.12,14000,4.3,12/1/2000,2000,12
cy,sa,2001.01,13000,4.2,1/1/2001,2001,1
cy,sa,2001.02,13000,4,2/1/2001,2001,2
cy,sa,2001.03,12000,3.8,3/1/2001,2001,3
cy,sa,2001.04,12000,3.7,4/1/2001,2001,4
cy,sa,2001.05,12000,3.9,5/1/2001,2001,5
cy,sa,2001.06,13000,4.1,6/1/2001,2001,6
cy,sa,2001.07,12000,3.8,7/1/2001,2001,7
cy,sa,2001.08,12000,3.7,8/1/2001,2001,8
cy,sa,2001.09,12000,3.7,9/1/2001,2001,9
cy,sa,2001.11,12000,3.7,11/1/2001,2001,11
cy,sa,2001.12,12000,3.6,12/1/2001,2001,12
cy,sa,2002.01,12000,3.7,1/1/2002,2002,1
cy,sa,2002.02,12000,3.7,2/1/2002,2002,2
cy,sa,2002.03,11000,3.5,3/1/2002,2002,3
cy,sa,2002.04,11000,3.4,4/1/2002,2002,4
cy,sa,2002.05,11000,3.4,5/1/2002,2002,5
cy,sa,2002.06,11000,3.4,6/1/2002,2002,6
cy,sa,2002.07,11000,3.4,7/1/2002,2002,7
cy,sa,2002.08,12000,3.5,8/1/2002,2002,8
cy,sa,2002.09,12000,3.6,9/1/2002,2002,9
cy,sa,2002.11,12000,3.7,11/1/2002,2002,11
cy,sa,2002.12,13000,3.8,12/1/2002,2002,12
cy,sa,2003.01,13000,3.8,1/1/2003,2003,1
cy,sa,2003.02,13000,3.9,2/1/2003,2003,2
cy,sa,2003.03,14000,4,3/1/2003,2003,3
cy,sa,2003.04,14000,4.2,4/1/2003,2003,4
cy,sa,2003.05,14000,4.1,5/1/2003,2003,5
cy,sa,2003.06,14000,4.2,6/1/2003,2003,6
cy,sa,2003.07,15000,4.2,7/1/2003,2003,7
cy,sa,2003.08,15000,4.2,8/1/2003,2003,8
cy,sa,2003.09,15000,4.2,9/1/2003,2003,9
cy,sa,2003.11,15000,4.2,11/1/2003,2003,11
cy,sa,2003.12,15000,4.3,12/1/2003,2003,12
cy,sa,2004.01,15000,4.3,1/1/2004,2004,1
cy,sa,2004.02,15000,4.3,2/1/2004,2004,2
cy,sa,2004.03,15000,4.4,3/1/2004,2004,3
cy,sa,2004.04,15000,4.4,4/1/2004,2004,4
cy,sa,2004.05,15000,4.4,5/1/2004,2004,5
cy,sa,2004.06,16000,4.6,6/1/2004,2004,6
cy,sa,2004.07,16000,4.6,7/1/2004,2004,7
cy,sa,2004.08,17000,4.7,8/1/2004,2004,8
cy,sa,2004.09,17000,4.9,9/1/2004,2004,9
cy,sa,2004.11,18000,5.1,11/1/2004,2004,11
cy,sa,2004.12,19000,5.2,12/1/2004,2004,12
cy,sa,2005.01,19000,5.2,1/1/2005,2005,1
cy,sa,2005.02,19000,5.3,2/1/2005,2005,2
cy,sa,2005.03,19000,5.3,3/1/2005,2005,3
cy,sa,2005.04,18000,5.1,4/1/2005,2005,4
cy,sa,2005.05,19000,5.3,5/1/2005,2005,5
cy,sa,2005.06,20000,5.4,6/1/2005,2005,6
cy,sa,2005.07,19000,5.2,7/1/2005,2005,7
cy,sa,2005.08,20000,5.5,8/1/2005,2005,8
cy,sa,2005.09,20000,5.4,9/1/2005,2005,9
cy,sa,2005.11,19000,5.3,11/1/2005,2005,11
cy,sa,2005.12,19000,5.2,12/1/2005,2005,12
cy,sa,2006.01,19000,5.1,1/1/2006,2006,1
cy,sa,2006.02,18000,5,2/1/2006,2006,2
cy,sa,2006.03,18000,4.9,3/1/2006,2006,3
cy,sa,2006.04,17000,4.6,4/1/2006,2006,4
cy,sa,2006.05,18000,4.8,5/1/2006,2006,5
cy,sa,2006.06,18000,4.9,6/1/2006,2006,6
cy,sa,2006.07,17000,4.6,7/1/2006,2006,7
cy,sa,2006.08,17000,4.6,8/1/2006,2006,8
cy,sa,2006.09,16000,4.4,9/1/2006,2006,9
cy,sa,2006.11,16000,4.2,11/1/2006,2006,11
cy,sa,2006.12,16000,4.2,12/1/2006,2006,12
cy,sa,2007.01,16000,4.2,1/1/2007,2007,1
cy,sa,2007.02,16000,4.2,2/1/2007,2007,2
cy,sa,2007.03,16000,4.1,3/1/2007,2007,3
cy,sa,2007.04,16000,4,4/1/2007,2007,4
cy,sa,2007.05,16000,4.1,5/1/2007,2007,5
cy,sa,2007.06,15000,3.8,6/1/2007,2007,6
cy,sa,2007.07,15000,3.9,7/1/2007,2007,7
cy,sa,2007.08,16000,4,8/1/2007,2007,8
cy,sa,2007.09,15000,3.7,9/1/2007,2007,9
cy,sa,2007.11,15000,3.8,11/1/2007,2007,11
cy,sa,2007.12,15000,3.9,12/1/2007,2007,12
cy,sa,2008.01,15000,3.8,1/1/2008,2008,1
cy,sa,2008.02,15000,3.8,2/1/2008,2008,2
cy,sa,2008.03,15000,3.7,3/1/2008,2008,3
cy,sa,2008.04,14000,3.6,4/1/2008,2008,4
cy,sa,2008.05,14000,3.5,5/1/2008,2008,5
cy,sa,2008.06,14000,3.5,6/1/2008,2008,6
cy,sa,2008.07,14000,3.6,7/1/2008,2008,7
cy,sa,2008.08,14000,3.5,8/1/2008,2008,8
cy,sa,2008.09,14000,3.5,9/1/2008,2008,9
cy,sa,2008.11,14000,3.7,11/1/2008,2008,11
cy,sa,2008.12,16000,4,12/1/2008,2008,12
cy,sa,2009.01,16000,4.1,1/1/2009,2009,1
cy,sa,2009.02,17000,4.3,2/1/2009,2009,2
cy,sa,2009.03,18000,4.6,3/1/2009,2009,3
cy,sa,2009.04,20000,5.1,4/1/2009,2009,4
cy,sa,2009.05,21000,5.2,5/1/2009,2009,5
cy,sa,2009.06,21000,5.3,6/1/2009,2009,6
cy,sa,2009.07,22000,5.5,7/1/2009,2009,7
cy,sa,2009.08,23000,5.7,8/1/2009,2009,8
cy,sa,2009.09,24000,6,9/1/2009,2009,9
cy,sa,2009.11,25000,6.2,11/1/2009,2009,11
cy,sa,2009.12,25000,6.1,12/1/2009,2009,12
cy,sa,2010.01,25000,6.2,1/1/2010,2010,1
cy,sa,2010.02,25000,6.3,2/1/2010,2010,2
cy,sa,2010.03,27000,6.5,3/1/2010,2010,3
cy,sa,2010.04,27000,6.7,4/1/2010,2010,4
cy,sa,2010.05,28000,6.9,5/1/2010,2010,5
cy,sa,2010.06,29000,7,6/1/2010,2010,6
cy,sa,2010.07,28000,6.9,7/1/2010,2010,7
cy,sa,2010.08,29000,7,8/1/2010,2010,8
cy,sa,2010.09,29000,7,9/1/2010,2010,9
cy,sa,2010.11,30000,7.2,11/1/2010,2010,11
cy,sa,2010.12,30000,7.3,12/1/2010,2010,12
cz,sa,1998.01,278000,5.4,1/1/1998,1998,1
cz,sa,1998.02,284000,5.5,2/1/1998,1998,2
cz,sa,1998.03,291000,5.7,3/1/1998,1998,3
cz,sa,1998.04,301000,5.8,4/1/1998,1998,4
cz,sa,1998.05,309000,6,5/1/1998,1998,5
cz,sa,1998.06,319000,6.2,6/1/1998,1998,6
cz,sa,1998.07,327000,6.4,7/1/1998,1998,7
cz,sa,1998.08,339000,6.6,8/1/1998,1998,8
cz,sa,1998.09,358000,6.9,9/1/1998,1998,9
cz,sa,1998.11,374000,7.3,11/1/1998,1998,11
cz,sa,1998.12,383000,7.4,12/1/1998,1998,12
cz,sa,1999.01,398000,7.7,1/1/1999,1999,1
cz,sa,1999.02,414000,8,2/1/1999,1999,2
cz,sa,1999.03,428000,8.3,3/1/1999,1999,3
cz,sa,1999.04,434000,8.4,4/1/1999,1999,4
cz,sa,1999.05,441000,8.6,5/1/1999,1999,5
cz,sa,1999.06,450000,8.7,6/1/1999,1999,6
cz,sa,1999.07,454000,8.8,7/1/1999,1999,7
cz,sa,1999.08,457000,8.9,8/1/1999,1999,8
cz,sa,1999.09,460000,8.9,9/1/1999,1999,9
cz,sa,1999.11,462000,9,11/1/1999,1999,11
cz,sa,1999.12,466000,9,12/1/1999,1999,12
cz,sa,2000.01,469000,9.1,1/1/2000,2000,1
cz,sa,2000.02,469000,9.1,2/1/2000,2000,2
cz,sa,2000.03,466000,9.1,3/1/2000,2000,3
cz,sa,2000.04,461000,9,4/1/2000,2000,4
cz,sa,2000.05,453000,8.8,5/1/2000,2000,5
cz,sa,2000.06,445000,8.7,6/1/2000,2000,6
cz,sa,2000.07,440000,8.6,7/1/2000,2000,7
cz,sa,2000.08,432000,8.5,8/1/2000,2000,8
cz,sa,2000.09,426000,8.3,9/1/2000,2000,9
cz,sa,2000.11,425000,8.3,11/1/2000,2000,11
cz,sa,2000.12,421000,8.3,12/1/2000,2000,12
cz,sa,2001.01,418000,8.2,1/1/2001,2001,1
cz,sa,2001.02,412000,8.1,2/1/2001,2001,2
cz,sa,2001.03,409000,8,3/1/2001,2001,3
cz,sa,2001.04,410000,8,4/1/2001,2001,4
cz,sa,2001.05,411000,8.1,5/1/2001,2001,5
cz,sa,2001.06,411000,8.1,6/1/2001,2001,6
cz,sa,2001.07,416000,8.2,7/1/2001,2001,7
cz,sa,2001.08,415000,8.2,8/1/2001,2001,8
cz,sa,2001.09,408000,8,9/1/2001,2001,9
cz,sa,2001.11,397000,7.8,11/1/2001,2001,11
cz,sa,2001.12,391000,7.7,12/1/2001,2001,12
cz,sa,2002.01,384000,7.6,1/1/2002,2002,1
cz,sa,2002.02,376000,7.4,2/1/2002,2002,2
cz,sa,2002.03,369000,7.3,3/1/2002,2002,3
cz,sa,2002.04,369000,7.2,4/1/2002,2002,4
cz,sa,2002.05,369000,7.2,5/1/2002,2002,5
cz,sa,2002.06,369000,7.2,6/1/2002,2002,6
cz,sa,2002.07,369000,7.2,7/1/2002,2002,7
cz,sa,2002.08,369000,7.2,8/1/2002,2002,8
cz,sa,2002.09,373000,7.3,9/1/2002,2002,9
cz,sa,2002.11,379000,7.4,11/1/2002,2002,11
cz,sa,2002.12,378000,7.4,12/1/2002,2002,12
cz,sa,2003.01,371000,7.3,1/1/2003,2003,1
cz,sa,2003.02,371000,7.3,2/1/2003,2003,2
cz,sa,2003.03,377000,7.4,3/1/2003,2003,3
cz,sa,2003.04,387000,7.6,4/1/2003,2003,4
cz,sa,2003.05,395000,7.8,5/1/2003,2003,5
cz,sa,2003.06,402000,7.9,6/1/2003,2003,6
cz,sa,2003.07,405000,8,7/1/2003,2003,7
cz,sa,2003.08,407000,8,8/1/2003,2003,8
cz,sa,2003.09,412000,8.1,9/1/2003,2003,9
cz,sa,2003.11,418000,8.2,11/1/2003,2003,11
cz,sa,2003.12,420000,8.2,12/1/2003,2003,12
cz,sa,2004.01,424000,8.3,1/1/2004,2004,1
cz,sa,2004.02,429000,8.4,2/1/2004,2004,2
cz,sa,2004.03,433000,8.5,3/1/2004,2004,3
cz,sa,2004.04,431000,8.4,4/1/2004,2004,4
cz,sa,2004.05,431000,8.4,5/1/2004,2004,5
cz,sa,2004.06,427000,8.4,6/1/2004,2004,6
cz,sa,2004.07,422000,8.3,7/1/2004,2004,7
cz,sa,2004.08,421000,8.2,8/1/2004,2004,8
cz,sa,2004.09,420000,8.2,9/1/2004,2004,9
cz,sa,2004.11,424000,8.3,11/1/2004,2004,11
cz,sa,2004.12,424000,8.3,12/1/2004,2004,12
cz,sa,2005.01,418000,8.1,1/1/2005,2005,1
cz,sa,2005.02,412000,8,2/1/2005,2005,2
cz,sa,2005.03,412000,8,3/1/2005,2005,3
cz,sa,2005.04,414000,8,4/1/2005,2005,4
cz,sa,2005.05,413000,8,5/1/2005,2005,5
cz,sa,2005.06,411000,8,6/1/2005,2005,6
cz,sa,2005.07,404000,7.8,7/1/2005,2005,7
cz,sa,2005.08,406000,7.8,8/1/2005,2005,8
cz,sa,2005.09,406000,7.8,9/1/2005,2005,9
cz,sa,2005.11,410000,7.9,11/1/2005,2005,11
cz,sa,2005.12,408000,7.8,12/1/2005,2005,12
cz,sa,2006.01,404000,7.8,1/1/2006,2006,1
cz,sa,2006.02,400000,7.7,2/1/2006,2006,2
cz,sa,2006.03,395000,7.6,3/1/2006,2006,3
cz,sa,2006.04,384000,7.4,4/1/2006,2006,4
cz,sa,2006.05,376000,7.2,5/1/2006,2006,5
cz,sa,2006.06,370000,7.1,6/1/2006,2006,6
cz,sa,2006.07,368000,7.1,7/1/2006,2006,7
cz,sa,2006.08,367000,7.1,8/1/2006,2006,8
cz,sa,2006.09,364000,7,9/1/2006,2006,9
cz,sa,2006.11,345000,6.6,11/1/2006,2006,11
cz,sa,2006.12,331000,6.4,12/1/2006,2006,12
cz,sa,2007.01,310000,6,1/1/2007,2007,1
cz,sa,2007.02,296000,5.7,2/1/2007,2007,2
cz,sa,2007.03,287000,5.5,3/1/2007,2007,3
cz,sa,2007.04,287000,5.5,4/1/2007,2007,4
cz,sa,2007.05,285000,5.5,5/1/2007,2007,5
cz,sa,2007.06,279000,5.4,6/1/2007,2007,6
cz,sa,2007.07,272000,5.2,7/1/2007,2007,7
cz,sa,2007.08,267000,5.2,8/1/2007,2007,8
cz,sa,2007.09,264000,5.1,9/1/2007,2007,9
cz,sa,2007.11,259000,5,11/1/2007,2007,11
cz,sa,2007.12,252000,4.8,12/1/2007,2007,12
cz,sa,2008.01,236000,4.5,1/1/2008,2008,1
cz,sa,2008.02,228000,4.4,2/1/2008,2008,2
cz,sa,2008.03,225000,4.3,3/1/2008,2008,3
cz,sa,2008.04,227000,4.4,4/1/2008,2008,4
cz,sa,2008.05,229000,4.4,5/1/2008,2008,5
cz,sa,2008.06,229000,4.4,6/1/2008,2008,6
cz,sa,2008.07,226000,4.3,7/1/2008,2008,7
cz,sa,2008.08,224000,4.3,8/1/2008,2008,8
cz,sa,2008.09,226000,4.3,9/1/2008,2008,9
cz,sa,2008.11,236000,4.5,11/1/2008,2008,11
cz,sa,2008.12,244000,4.7,12/1/2008,2008,12
cz,sa,2009.01,264000,5,1/1/2009,2009,1
cz,sa,2009.02,288000,5.5,2/1/2009,2009,2
cz,sa,2009.03,310000,5.9,3/1/2009,2009,3
cz,sa,2009.04,327000,6.2,4/1/2009,2009,4
cz,sa,2009.05,341000,6.5,5/1/2009,2009,5
cz,sa,2009.06,358000,6.8,6/1/2009,2009,6
cz,sa,2009.07,380000,7.2,7/1/2009,2009,7
cz,sa,2009.08,391000,7.4,8/1/2009,2009,8
cz,sa,2009.09,395000,7.5,9/1/2009,2009,9
cz,sa,2009.11,390000,7.4,11/1/2009,2009,11
cz,sa,2009.12,392000,7.4,12/1/2009,2009,12
cz,sa,2010.01,403000,7.7,1/1/2010,2010,1
cz,sa,2010.02,410000,7.8,2/1/2010,2010,2
cz,sa,2010.03,406000,7.7,3/1/2010,2010,3
cz,sa,2010.04,391000,7.4,4/1/2010,2010,4
cz,sa,2010.05,382000,7.3,5/1/2010,2010,5
cz,sa,2010.06,377000,7.2,6/1/2010,2010,6
cz,sa,2010.07,376000,7.1,7/1/2010,2010,7
cz,sa,2010.08,376000,7.1,8/1/2010,2010,8
cz,sa,2010.09,377000,7.2,9/1/2010,2010,9
cz,sa,2010.11,388000,7.4,11/1/2010,2010,11
cz,sa,2010.12,408000,7.7,12/1/2010,2010,12
de,sa,1992.01,2377000,5.9,1/1/1992,1992,1
de,sa,1992.02,2360000,5.9,2/1/1992,1992,2
de,sa,1992.03,2374000,5.9,3/1/1992,1992,3
de,sa,1992.04,2420000,6,4/1/1992,1992,4
de,sa,1992.05,2472000,6.2,5/1/1992,1992,5
de,sa,1992.06,2514000,6.3,6/1/1992,1992,6
de,sa,1992.07,2563000,6.4,7/1/1992,1992,7
de,sa,1992.08,2612000,6.5,8/1/1992,1992,8
de,sa,1992.09,2646000,6.6,9/1/1992,1992,9
de,sa,1992.11,2740000,6.8,11/1/1992,1992,11
de,sa,1992.12,2768000,6.9,12/1/1992,1992,12
de,sa,1993.01,2799000,7,1/1/1993,1993,1
de,sa,1993.02,2834000,7.1,2/1/1993,1993,2
